purchaseorderid;revisionnumber;status;employeeid;vendorid;shipmethodid;orderdate              ;shipdate               ;subtotal  ;taxamt   ;freight  ;modifieddate           
2414;4;4;254;1614;5;27/03/2014;05/04/2014;279,15;22,33;6,9788;05/04/2014
2415;4;4;257;1588;5;27/03/2014;05/04/2014;40471,20;3237,70;1011,7800;05/04/2014
2416;4;4;261;1622;4;27/03/2014;05/04/2014;389,66;31,17;9,7414;05/04/2014
2417;4;4;251;1632;5;27/03/2014;05/04/2014;62092,80;4967,42;1552,3200;05/04/2014
2418;4;4;253;1608;5;27/03/2014;05/04/2014;5948,25;475,86;148,7063;05/04/2014
2419;4;4;255;1576;5;27/03/2014;05/04/2014;91117,95;7289,44;2277,9488;05/04/2014
2420;4;4;256;1590;1;27/03/2014;05/04/2014;525,00;42,00;13,1250;05/04/2014
2421;6;4;259;1514;3;27/03/2014;05/04/2014;1721,79;137,74;43,0448;05/04/2014
2422;4;4;250;1498;4;27/03/2014;05/04/2014;26455,28;2116,42;661,3819;05/04/2014
2423;4;4;258;1674;2;27/03/2014;05/04/2014;944,37;75,55;23,6093;05/04/2014
2424;4;4;254;1652;4;27/03/2014;05/04/2014;44594,55;3567,56;1114,8638;05/04/2014
2425;4;4;257;1578;3;27/03/2014;05/04/2014;62843,55;5027,48;1571,0888;05/04/2014
2426;4;4;261;1538;5;27/03/2014;05/04/2014;37843,58;3027,49;946,0894;05/04/2014
2427;4;4;251;1556;4;27/03/2014;05/04/2014;25531,28;2042,50;638,2819;05/04/2014
2428;4;4;253;1554;5;27/03/2014;05/04/2014;694,17;55,53;17,3541;05/04/2014
2429;4;4;255;1688;4;28/03/2014;06/04/2014;125,75;10,06;3,1437;06/04/2014
2430;4;4;256;1580;5;28/03/2014;06/04/2014;150,79;12,06;3,7698;06/04/2014
2431;4;4;259;1496;4;28/03/2014;06/04/2014;503,09;40,25;12,5772;06/04/2014
2432;4;4;260;1494;2;28/03/2014;06/04/2014;8847,30;707,78;221,1825;06/04/2014
2433;4;4;250;1650;5;28/03/2014;06/04/2014;171,08;13,69;4,2769;06/04/2014
2434;4;4;254;1654;4;28/03/2014;06/04/2014;20397,30;1631,78;509,9325;06/04/2014
2435;4;4;257;1664;3;28/03/2014;06/04/2014;14628,08;1170,25;365,7019;06/04/2014
2436;4;4;261;1678;3;28/03/2014;06/04/2014;58685,55;4694,84;1467,1388;06/04/2014
2437;4;4;251;1616;5;28/03/2014;06/04/2014;773,01;61,84;19,3253;06/04/2014
2438;6;4;253;1492;5;28/03/2014;06/04/2014;694,17;55,53;17,3541;06/04/2014
2439;4;4;255;1602;5;28/03/2014;06/04/2014;1796,04;143,68;44,9009;06/04/2014
2440;4;4;256;1540;5;28/03/2014;06/04/2014;416,75;33,34;10,4186;06/04/2014
2441;4;4;259;1628;5;28/03/2014;06/04/2014;34644,23;2771,54;866,1056;06/04/2014
2442;4;4;260;1604;4;28/03/2014;06/04/2014;257,58;20,61;6,4394;06/04/2014
2443;4;4;258;1690;5;28/03/2014;06/04/2014;146,29;11,70;3,6572;06/04/2014
2444;4;4;254;1566;5;28/03/2014;06/04/2014;102,56;8,21;2,5641;06/04/2014
2445;4;4;257;1698;5;31/03/2014;09/04/2014;150,79;12,06;3,7698;09/04/2014
2446;4;4;261;1560;5;31/03/2014;09/04/2014;13669,43;1093,55;341,7356;09/04/2014
2447;4;4;251;1692;5;31/03/2014;09/04/2014;16393,23;1311,46;409,8308;09/04/2014
2448;4;4;253;1696;4;31/03/2014;09/04/2014;22516,73;1801,34;562,9181;09/04/2014
2449;4;4;255;1504;1;31/03/2014;09/04/2014;551,88;44,15;13,7970;09/04/2014
2450;4;4;256;1544;1;31/03/2014;09/04/2014;6987,75;559,02;174,6938;09/04/2014
2451;4;4;252;1530;2;31/03/2014;09/04/2014;28072,28;2245,78;701,8069;09/04/2014
2452;4;4;260;1508;1;31/03/2014;09/04/2014;35394,98;2831,60;884,8744;09/04/2014
2453;4;4;258;1694;1;31/03/2014;09/04/2014;3407,25;272,58;85,1813;09/04/2014
2454;4;4;254;1624;2;31/03/2014;09/04/2014;28297,50;2263,80;707,4375;09/04/2014
2455;4;4;257;1548;2;31/03/2014;09/04/2014;59,94;4,80;1,4986;09/04/2014
2456;4;4;261;1598;4;31/03/2014;09/04/2014;332,96;26,64;8,3239;09/04/2014
2457;4;4;250;1658;5;31/03/2014;09/04/2014;43878,45;3510,28;1096,9613;09/04/2014
2458;4;4;253;1536;4;31/03/2014;09/04/2014;544,57;43,57;13,6143;09/04/2014
2459;4;4;255;1568;2;31/03/2014;09/04/2014;36405,60;2912,45;910,1400;09/04/2014
2460;4;4;256;1648;5;31/03/2014;09/04/2014;142,41;11,39;3,5603;09/04/2014
2461;4;4;259;1646;5;02/04/2014;11/04/2014;19236,53;1538,92;480,9131;11/04/2014
2462;4;4;260;1672;4;02/04/2014;11/04/2014;253,32;20,27;6,3331;11/04/2014
2463;4;4;258;1600;1;02/04/2014;11/04/2014;1276,28;102,10;31,9069;11/04/2014
2464;4;4;254;1522;1;02/04/2014;11/04/2014;2003,93;160,31;50,0981;11/04/2014
2465;4;4;252;1570;2;02/04/2014;11/04/2014;50860,43;4068,83;1271,5106;11/04/2014
2466;4;4;261;1516;1;02/04/2014;11/04/2014;454,86;36,39;11,3715;11/04/2014
2467;4;4;251;1506;5;02/04/2014;11/04/2014;43878,45;3510,28;1096,9613;11/04/2014
2468;4;4;253;1626;2;02/04/2014;11/04/2014;7132,13;570,57;178,3031;11/04/2014
2469;4;4;255;1542;2;02/04/2014;11/04/2014;28343,70;2267,50;708,5925;11/04/2014
2470;4;4;256;1610;4;02/04/2014;11/04/2014;22516,73;1801,34;562,9181;11/04/2014
2471;4;4;259;1638;5;02/04/2014;11/04/2014;34644,23;2771,54;866,1056;11/04/2014
2472;4;4;260;1582;5;02/04/2014;11/04/2014;272,76;21,82;6,8190;11/04/2014
2473;4;4;258;1510;5;02/04/2014;11/04/2014;143,04;11,44;3,5760;11/04/2014
2474;4;4;254;1526;2;02/04/2014;11/04/2014;28199,33;2255,95;704,9831;11/04/2014
2475;4;4;257;1644;1;02/04/2014;11/04/2014;3713,33;297,07;92,8331;11/04/2014
2476;4;4;261;1680;5;02/04/2014;11/04/2014;63831,08;5106,49;1595,7769;11/04/2014
2477;4;4;251;1584;5;03/04/2014;12/04/2014;16340,31;1307,22;408,5078;12/04/2014
2478;4;4;253;1620;5;03/04/2014;12/04/2014;5711,48;456,92;142,7869;12/04/2014
2479;4;4;255;1666;4;03/04/2014;12/04/2014;235,90;18,87;5,8976;12/04/2014
2480;5;4;256;1592;2;03/04/2014;12/04/2014;97,97;7,84;2,4491;12/04/2014
2481;4;4;259;1618;4;03/04/2014;12/04/2014;114,47;9,16;2,8618;12/04/2014
2482;4;4;260;1612;4;03/04/2014;12/04/2014;132,65;10,61;3,3162;12/04/2014
2483;4;4;258;1586;5;03/04/2014;12/04/2014;43878,45;3510,28;1096,9613;12/04/2014
2484;4;4;254;1500;1;03/04/2014;12/04/2014;418,95;33,52;10,4738;12/04/2014
2485;4;4;257;1656;4;03/04/2014;12/04/2014;3413,25;273,06;85,3311;12/04/2014
2486;4;4;261;1572;1;03/04/2014;12/04/2014;461,79;36,94;11,5448;12/04/2014
2487;4;4;251;1562;4;03/04/2014;12/04/2014;760,41;60,83;19,0103;12/04/2014
2488;4;4;253;1662;2;03/04/2014;12/04/2014;37,08;2,97;0,9269;12/04/2014
2489;4;4;252;1682;4;03/04/2014;12/04/2014;21558,08;1724,65;538,9519;12/04/2014
2490;4;4;256;1686;4;03/04/2014;12/04/2014;422,10;33,77;10,5525;12/04/2014
2491;4;4;259;1684;4;03/04/2014;12/04/2014;45172,05;3613,76;1129,3013;12/04/2014
2492;4;4;260;1534;5;03/04/2014;12/04/2014;273,70;21,90;6,8426;12/04/2014
2493;4;4;258;1614;5;04/04/2014;13/04/2014;415,80;33,26;10,3950;13/04/2014
2494;4;4;254;1588;5;04/04/2014;13/04/2014;40471,20;3237,70;1011,7800;13/04/2014
2495;4;4;257;1622;5;04/04/2014;13/04/2014;1225,67;98,05;30,6416;13/04/2014
2496;4;4;261;1632;5;04/04/2014;13/04/2014;62092,80;4967,42;1552,3200;13/04/2014
2497;4;4;251;1608;5;04/04/2014;13/04/2014;5948,25;475,86;148,7063;13/04/2014
2498;4;4;253;1576;5;04/04/2014;13/04/2014;91117,95;7289,44;2277,9488;13/04/2014
2499;4;4;255;1590;1;04/04/2014;13/04/2014;525,00;42,00;13,1250;13/04/2014
2500;4;4;252;1514;5;04/04/2014;13/04/2014;2003,68;160,29;50,0921;13/04/2014
2501;4;4;259;1498;4;04/04/2014;13/04/2014;26455,28;2116,42;661,3819;13/04/2014
2502;4;4;260;1674;2;04/04/2014;13/04/2014;944,37;75,55;23,6093;13/04/2014
2503;4;4;258;1652;1;04/04/2014;13/04/2014;6993,53;559,48;174,8381;13/04/2014
2504;4;3;250;1578;3;04/04/2014;13/04/2014;36122,63;2889,81;903,0656;13/04/2014
2505;4;4;257;1538;5;04/04/2014;13/04/2014;37843,58;3027,49;946,0894;13/04/2014
2506;4;4;261;1556;4;04/04/2014;13/04/2014;25531,28;2042,50;638,2819;13/04/2014
2507;4;4;251;1554;5;04/04/2014;13/04/2014;773,96;61,92;19,3489;13/04/2014
2508;4;4;253;1688;4;04/04/2014;13/04/2014;125,75;10,06;3,1437;13/04/2014
2509;4;4;255;1580;5;07/04/2014;16/04/2014;150,79;12,06;3,7698;16/04/2014
2510;4;4;256;1496;4;07/04/2014;16/04/2014;360,05;28,80;9,0011;16/04/2014
2511;4;4;259;1494;2;07/04/2014;16/04/2014;8847,30;707,78;221,1825;16/04/2014
2512;4;4;260;1650;5;07/04/2014;16/04/2014;171,08;13,69;4,2769;16/04/2014
2513;4;4;258;1654;4;07/04/2014;16/04/2014;20397,30;1631,78;509,9325;16/04/2014
2514;4;4;254;1664;3;07/04/2014;16/04/2014;14628,08;1170,25;365,7019;16/04/2014
2515;4;4;257;1678;3;07/04/2014;16/04/2014;58685,55;4694,84;1467,1388;16/04/2014
2516;4;4;261;1616;4;07/04/2014;16/04/2014;481,89;38,55;12,0472;16/04/2014
2517;4;4;251;1492;5;07/04/2014;16/04/2014;773,96;61,92;19,3489;16/04/2014
2518;4;4;253;1602;5;07/04/2014;16/04/2014;1796,04;143,68;44,9009;16/04/2014
2519;4;4;255;1540;5;07/04/2014;16/04/2014;658,95;52,72;16,4737;16/04/2014
2520;4;4;256;1628;5;07/04/2014;16/04/2014;34644,23;2771,54;866,1056;16/04/2014
2521;4;4;259;1604;3;07/04/2014;16/04/2014;1581,93;126,55;39,5483;16/04/2014
2522;4;4;250;1690;5;07/04/2014;16/04/2014;146,29;11,70;3,6572;16/04/2014
2523;4;4;258;1566;5;07/04/2014;16/04/2014;102,56;8,21;2,5641;16/04/2014
2524;4;4;254;1698;5;07/04/2014;16/04/2014;150,79;12,06;3,7698;16/04/2014
2525;4;4;257;1560;5;08/04/2014;17/04/2014;13669,43;1093,55;341,7356;17/04/2014
2526;4;4;261;1692;5;08/04/2014;17/04/2014;13458,69;1076,70;336,4673;17/04/2014
2527;4;4;251;1696;2;08/04/2014;17/04/2014;101720,85;8137,67;2543,0213;17/04/2014
2528;4;4;253;1504;1;08/04/2014;17/04/2014;551,88;44,15;13,7970;17/04/2014
2529;4;4;255;1544;1;08/04/2014;17/04/2014;6987,75;559,02;174,6938;17/04/2014
2530;4;4;256;1530;2;08/04/2014;17/04/2014;28072,28;2245,78;701,8069;17/04/2014
2531;4;4;259;1508;1;08/04/2014;17/04/2014;1917,30;153,38;47,9325;17/04/2014
2532;4;4;260;1694;1;08/04/2014;17/04/2014;4215,75;337,26;105,3938;17/04/2014
2533;4;4;250;1624;2;08/04/2014;17/04/2014;28297,50;2263,80;707,4375;17/04/2014
2534;4;4;254;1548;2;08/04/2014;17/04/2014;59,94;4,80;1,4986;17/04/2014
2535;4;4;257;1598;4;08/04/2014;17/04/2014;1055,57;84,45;26,3891;17/04/2014
2536;4;4;261;1658;5;08/04/2014;17/04/2014;43878,45;3510,28;1096,9613;17/04/2014
2537;4;4;251;1536;4;08/04/2014;17/04/2014;722,45;57,80;18,0613;17/04/2014
2538;4;4;253;1568;2;08/04/2014;17/04/2014;24318,53;1945,48;607,9631;17/04/2014
2539;5;4;255;1648;5;08/04/2014;17/04/2014;142,41;11,39;3,5603;17/04/2014
2540;5;4;256;1646;2;08/04/2014;17/04/2014;48030,68;3842,45;1200,7669;17/04/2014
2541;4;4;259;1672;2;09/04/2014;18/04/2014;50860,43;4068,83;1271,5106;18/04/2014
2542;4;4;260;1600;1;09/04/2014;18/04/2014;1276,28;102,10;31,9069;18/04/2014
2543;4;4;258;1522;1;09/04/2014;18/04/2014;2003,93;160,31;50,0981;18/04/2014
2544;4;4;254;1570;2;09/04/2014;18/04/2014;28343,70;2267,50;708,5925;18/04/2014
2545;4;4;257;1516;1;09/04/2014;18/04/2014;454,86;36,39;11,3715;18/04/2014
2546;4;4;261;1506;5;09/04/2014;18/04/2014;43878,45;3510,28;1096,9613;18/04/2014
2547;4;4;251;1626;2;09/04/2014;18/04/2014;7132,13;570,57;178,3031;18/04/2014
2548;4;4;253;1542;2;09/04/2014;18/04/2014;28343,70;2267,50;708,5925;18/04/2014
2549;4;4;255;1610;4;09/04/2014;18/04/2014;22516,73;1801,34;562,9181;18/04/2014
2550;4;4;256;1638;5;09/04/2014;18/04/2014;34644,23;2771,54;866,1056;18/04/2014
2551;4;4;252;1582;4;09/04/2014;18/04/2014;501,20;40,10;12,5299;18/04/2014
2552;4;4;260;1510;5;09/04/2014;18/04/2014;143,04;11,44;3,5760;18/04/2014
2553;4;4;258;1526;2;09/04/2014;18/04/2014;28199,33;2255,95;704,9831;18/04/2014
2554;4;4;254;1644;1;09/04/2014;18/04/2014;3713,33;297,07;92,8331;18/04/2014
2555;4;4;257;1680;5;09/04/2014;18/04/2014;63831,08;5106,49;1595,7769;18/04/2014
2556;4;4;261;1584;5;09/04/2014;18/04/2014;13361,04;1068,88;334,0260;18/04/2014
2557;4;4;250;1620;5;10/04/2014;19/04/2014;5711,48;456,92;142,7869;19/04/2014
2558;4;4;253;1666;5;10/04/2014;19/04/2014;696,53;55,72;17,4132;19/04/2014
2559;4;4;255;1592;2;10/04/2014;19/04/2014;97,97;7,84;2,4491;19/04/2014
2560;4;4;256;1618;4;10/04/2014;19/04/2014;114,47;9,16;2,8618;19/04/2014
2561;4;4;259;1612;4;10/04/2014;19/04/2014;132,65;10,61;3,3162;19/04/2014
2562;4;4;260;1586;5;10/04/2014;19/04/2014;43878,45;3510,28;1096,9613;19/04/2014
2563;4;4;258;1500;1;10/04/2014;19/04/2014;418,95;33,52;10,4738;19/04/2014
2564;5;4;254;1656;4;10/04/2014;19/04/2014;272,44;21,80;6,8111;19/04/2014
2565;4;4;252;1572;1;10/04/2014;19/04/2014;461,79;36,94;11,5448;19/04/2014
2566;4;4;261;1562;4;10/04/2014;19/04/2014;462,77;37,02;11,5692;19/04/2014
2567;4;4;251;1662;2;10/04/2014;19/04/2014;37,08;2,97;0,9269;19/04/2014
2568;4;4;253;1682;4;10/04/2014;19/04/2014;21558,08;1724,65;538,9519;19/04/2014
2569;4;4;255;1686;4;10/04/2014;19/04/2014;663,67;53,09;16,5918;19/04/2014
2570;4;4;256;1684;5;10/04/2014;19/04/2014;65240,18;5219,21;1631,0044;19/04/2014
2571;4;4;259;1534;4;10/04/2014;19/04/2014;503,09;40,25;12,5772;19/04/2014
2572;4;4;260;1614;5;10/04/2014;19/04/2014;273,07;21,85;6,8268;19/04/2014
2573;4;4;258;1588;5;11/04/2014;20/04/2014;40471,20;3237,70;1011,7800;20/04/2014
2574;4;4;254;1622;5;11/04/2014;20/04/2014;278,52;22,28;6,9631;20/04/2014
2575;4;4;257;1632;5;11/04/2014;20/04/2014;62092,80;4967,42;1552,3200;20/04/2014
2576;4;4;261;1608;5;11/04/2014;20/04/2014;5948,25;475,86;148,7063;20/04/2014
2577;4;4;251;1576;5;11/04/2014;20/04/2014;91117,95;7289,44;2277,9488;20/04/2014
2578;4;4;253;1590;1;11/04/2014;20/04/2014;525,00;42,00;13,1250;20/04/2014
2579;4;4;255;1514;5;11/04/2014;20/04/2014;2003,68;160,29;50,0921;20/04/2014
2580;4;4;256;1498;4;11/04/2014;20/04/2014;26455,28;2116,42;661,3819;20/04/2014
2581;4;4;259;1674;2;11/04/2014;20/04/2014;944,37;75,55;23,6093;20/04/2014
2582;4;4;260;1652;4;11/04/2014;20/04/2014;44594,55;3567,56;1114,8638;20/04/2014
2583;4;4;258;1578;5;11/04/2014;20/04/2014;26720,93;2137,67;668,0231;20/04/2014
2584;4;4;254;1538;5;11/04/2014;20/04/2014;37843,58;3027,49;946,0894;20/04/2014
2585;4;4;257;1556;4;11/04/2014;20/04/2014;25531,28;2042,50;638,2819;20/04/2014
2586;4;4;261;1554;4;11/04/2014;20/04/2014;482,52;38,60;12,0629;20/04/2014
2587;4;4;251;1688;4;11/04/2014;20/04/2014;125,75;10,06;3,1437;20/04/2014
2588;4;4;253;1580;5;11/04/2014;20/04/2014;150,79;12,06;3,7698;20/04/2014
2589;4;4;252;1496;4;14/04/2014;23/04/2014;235,90;18,87;5,8976;23/04/2014
2590;4;4;256;1494;2;14/04/2014;23/04/2014;8847,30;707,78;221,1825;23/04/2014
2591;4;4;259;1650;5;14/04/2014;23/04/2014;171,08;13,69;4,2769;23/04/2014
2592;4;4;260;1654;4;14/04/2014;23/04/2014;20397,30;1631,78;509,9325;23/04/2014
2593;4;4;258;1664;3;14/04/2014;23/04/2014;14628,08;1170,25;365,7019;23/04/2014
2594;4;4;254;1678;3;14/04/2014;23/04/2014;33350,63;2668,05;833,7656;23/04/2014
2595;4;4;257;1616;4;14/04/2014;23/04/2014;475,68;38,05;11,8920;23/04/2014
2596;4;4;261;1492;4;14/04/2014;23/04/2014;482,52;38,60;12,0629;23/04/2014
2597;4;4;251;1602;5;14/04/2014;23/04/2014;1796,04;143,68;44,9009;23/04/2014
2598;4;4;253;1540;4;14/04/2014;23/04/2014;602,25;48,18;15,0562;23/04/2014
2599;4;4;255;1628;5;14/04/2014;23/04/2014;34644,23;2771,54;866,1056;23/04/2014
2600;4;4;252;1604;4;14/04/2014;23/04/2014;1839,51;147,16;45,9876;23/04/2014
2601;4;4;259;1690;5;14/04/2014;23/04/2014;146,29;11,70;3,6572;23/04/2014
2602;4;4;260;1566;5;14/04/2014;23/04/2014;102,56;8,21;2,5641;23/04/2014
2603;5;4;258;1698;5;14/04/2014;23/04/2014;150,79;12,06;3,7698;23/04/2014
2604;4;3;250;1560;5;14/04/2014;23/04/2014;13669,43;1093,55;341,7356;23/04/2014
2605;4;4;257;1692;5;15/04/2014;24/04/2014;2934,54;234,76;73,3635;24/04/2014
2606;4;4;261;1696;2;15/04/2014;24/04/2014;50860,43;4068,83;1271,5106;24/04/2014
2607;4;4;251;1504;1;15/04/2014;24/04/2014;551,88;44,15;13,7970;24/04/2014
2608;4;4;253;1544;1;15/04/2014;24/04/2014;6987,75;559,02;174,6938;24/04/2014
2609;4;4;255;1530;2;15/04/2014;24/04/2014;28072,28;2245,78;701,8069;24/04/2014
2610;4;4;256;1508;1;15/04/2014;24/04/2014;37312,28;2984,98;932,8069;24/04/2014
2611;4;4;259;1694;1;15/04/2014;24/04/2014;3407,25;272,58;85,1813;24/04/2014
2612;4;4;260;1624;2;15/04/2014;24/04/2014;28297,50;2263,80;707,4375;24/04/2014
2613;4;4;258;1548;2;15/04/2014;24/04/2014;59,94;4,80;1,4986;24/04/2014
2614;4;4;254;1598;4;15/04/2014;24/04/2014;240,72;19,26;6,0181;24/04/2014
2615;4;4;257;1658;5;15/04/2014;24/04/2014;43878,45;3510,28;1096,9613;24/04/2014
2616;4;4;261;1536;5;15/04/2014;24/04/2014;544,73;43,58;13,6182;24/04/2014
2617;4;4;251;1568;1;15/04/2014;24/04/2014;18641,70;1491,34;466,0425;24/04/2014
2618;4;4;253;1648;5;15/04/2014;24/04/2014;142,41;11,39;3,5603;24/04/2014
2619;4;4;255;1646;2;15/04/2014;24/04/2014;48030,68;3842,45;1200,7669;24/04/2014
2620;4;4;256;1672;4;15/04/2014;24/04/2014;421,16;33,69;10,5289;24/04/2014
2621;4;4;259;1600;1;16/04/2014;25/04/2014;1276,28;102,10;31,9069;25/04/2014
2622;7;4;250;1522;1;16/04/2014;25/04/2014;2003,93;160,31;50,0981;25/04/2014
2623;4;4;258;1570;4;16/04/2014;25/04/2014;22516,73;1801,34;562,9181;25/04/2014
2624;4;4;254;1516;1;16/04/2014;25/04/2014;454,86;36,39;11,3715;25/04/2014
2625;4;4;257;1506;5;16/04/2014;25/04/2014;43878,45;3510,28;1096,9613;25/04/2014
2626;4;4;261;1626;2;16/04/2014;25/04/2014;7132,13;570,57;178,3031;25/04/2014
2627;4;4;251;1542;2;16/04/2014;25/04/2014;28343,70;2267,50;708,5925;25/04/2014
2628;4;4;253;1610;4;16/04/2014;25/04/2014;22516,73;1801,34;562,9181;25/04/2014
2629;4;4;255;1638;5;16/04/2014;25/04/2014;34644,23;2771,54;866,1056;25/04/2014
2630;4;4;256;1582;4;16/04/2014;25/04/2014;247,56;19,80;6,1890;25/04/2014
2631;4;4;259;1510;5;16/04/2014;25/04/2014;143,04;11,44;3,5760;25/04/2014
2632;4;4;260;1526;2;16/04/2014;25/04/2014;28199,33;2255,95;704,9831;25/04/2014
2633;4;4;250;1644;1;16/04/2014;25/04/2014;3713,33;297,07;92,8331;25/04/2014
2634;4;4;254;1680;5;16/04/2014;25/04/2014;43878,45;3510,28;1096,9613;25/04/2014
2635;4;4;257;1584;5;16/04/2014;25/04/2014;2979,27;238,34;74,4818;25/04/2014
2636;4;4;261;1620;5;16/04/2014;25/04/2014;5711,48;456,92;142,7869;25/04/2014
2637;4;4;251;1666;5;17/04/2014;26/04/2014;776,79;62,14;19,4198;26/04/2014
2638;4;4;253;1592;2;17/04/2014;26/04/2014;97,97;7,84;2,4491;26/04/2014
2639;4;4;255;1618;4;17/04/2014;26/04/2014;114,47;9,16;2,8618;26/04/2014
2640;4;4;256;1612;4;17/04/2014;26/04/2014;132,65;10,61;3,3162;26/04/2014
2641;4;4;259;1586;5;17/04/2014;26/04/2014;43878,45;3510,28;1096,9613;26/04/2014
2642;4;4;260;1500;1;17/04/2014;26/04/2014;418,95;33,52;10,4738;26/04/2014
2643;4;4;258;1656;4;17/04/2014;26/04/2014;389,66;31,17;9,7414;26/04/2014
2644;4;4;254;1572;1;17/04/2014;26/04/2014;461,79;36,94;11,5448;26/04/2014
2645;4;4;257;1562;4;17/04/2014;26/04/2014;1656,84;132,55;419,0000;26/04/2014
2646;4;4;261;1662;2;17/04/2014;26/04/2014;37,08;2,97;0,9269;26/04/2014
2647;4;4;251;1682;4;17/04/2014;26/04/2014;21558,08;1724,65;538,9519;26/04/2014
2648;4;4;253;1686;4;17/04/2014;26/04/2014;624,30;49,94;15,6075;26/04/2014
2649;4;4;255;1684;4;17/04/2014;26/04/2014;20980,58;1678,45;524,5144;26/04/2014
2650;4;4;256;1534;4;17/04/2014;26/04/2014;360,05;28,80;9,0011;26/04/2014
2651;4;4;252;1614;4;17/04/2014;26/04/2014;260,47;20,84;6,5118;26/04/2014
2652;4;4;260;1588;5;17/04/2014;26/04/2014;40471,20;3237,70;1011,7800;26/04/2014
2653;4;4;258;1622;5;18/04/2014;27/04/2014;414,86;33,19;10,3714;27/04/2014
2654;4;4;254;1632;5;18/04/2014;27/04/2014;38421,08;3073,69;960,5269;27/04/2014
2655;4;4;257;1608;5;18/04/2014;27/04/2014;5948,25;475,86;148,7063;27/04/2014
2656;4;4;261;1576;5;18/04/2014;27/04/2014;91117,95;7289,44;2277,9488;27/04/2014
2657;4;4;250;1590;1;18/04/2014;27/04/2014;525,00;42,00;13,1250;27/04/2014
2658;4;4;253;1514;5;18/04/2014;27/04/2014;2003,68;160,29;50,0921;27/04/2014
2659;4;4;255;1498;4;18/04/2014;27/04/2014;26455,28;2116,42;661,3819;27/04/2014
2660;4;4;256;1674;2;18/04/2014;27/04/2014;944,37;75,55;23,6093;27/04/2014
2661;4;4;259;1652;1;18/04/2014;27/04/2014;6993,53;559,48;174,8381;27/04/2014
2662;4;4;260;1578;3;18/04/2014;27/04/2014;36122,63;2889,81;903,0656;27/04/2014
2663;4;4;258;1538;5;18/04/2014;27/04/2014;37843,58;3027,49;946,0894;27/04/2014
2664;4;4;254;1556;4;18/04/2014;27/04/2014;25531,28;2042,50;638,2819;27/04/2014
2665;4;4;252;1554;4;18/04/2014;27/04/2014;111,07;8,89;2,7767;27/04/2014
2666;9;4;261;1688;4;18/04/2014;27/04/2014;125,75;10,06;3,1437;27/04/2014
2667;4;4;251;1580;5;18/04/2014;27/04/2014;150,79;12,06;3,7698;27/04/2014
2668;4;4;253;1496;5;18/04/2014;27/04/2014;696,53;55,72;17,4132;27/04/2014
2669;4;4;255;1494;2;21/04/2014;30/04/2014;8847,30;707,78;221,1825;30/04/2014
2670;4;4;256;1650;5;21/04/2014;30/04/2014;171,08;13,69;4,2769;30/04/2014
2671;4;4;259;1654;4;21/04/2014;30/04/2014;20397,30;1631,78;509,9325;30/04/2014
2672;4;4;260;1664;3;21/04/2014;30/04/2014;14628,08;1170,25;365,7019;30/04/2014
2673;4;4;258;1678;4;21/04/2014;30/04/2014;25334,93;2026,79;6331,0000;30/04/2014
2674;4;4;254;1616;5;21/04/2014;30/04/2014;278,52;22,28;6,9631;30/04/2014
2675;4;4;257;1492;4;21/04/2014;30/04/2014;111,07;8,89;2,7767;30/04/2014
2676;4;4;261;1602;5;21/04/2014;30/04/2014;1796,04;143,68;44,9009;30/04/2014
2677;4;4;251;1540;4;21/04/2014;30/04/2014;748,76;59,90;18,7189;30/04/2014
2678;4;4;253;1628;5;21/04/2014;30/04/2014;34644,23;2771,54;866,1056;30/04/2014
2679;4;4;255;1604;4;21/04/2014;30/04/2014;1839,51;147,16;45,9876;30/04/2014
2680;4;4;256;1690;5;21/04/2014;30/04/2014;146,29;11,70;3,6572;30/04/2014
2681;4;4;259;1566;5;21/04/2014;30/04/2014;102,56;8,21;2,5641;30/04/2014
2682;4;4;260;1698;5;21/04/2014;30/04/2014;150,79;12,06;3,7698;30/04/2014
2683;4;4;258;1560;5;21/04/2014;30/04/2014;13669,43;1093,55;341,7356;30/04/2014
2684;4;4;254;1692;5;21/04/2014;30/04/2014;6444,90;515,59;161,1225;30/04/2014
2685;4;4;257;1696;2;22/04/2014;01/05/2014;152581,28;12206,50;3814,5319;01/05/2014
2686;4;4;261;1504;1;22/04/2014;01/05/2014;551,88;44,15;13,7970;01/05/2014
2687;4;4;251;1544;1;22/04/2014;01/05/2014;6987,75;559,02;174,6938;01/05/2014
2688;5;4;253;1530;2;22/04/2014;01/05/2014;28072,28;2245,78;701,8069;01/05/2014
2689;4;4;252;1508;1;22/04/2014;01/05/2014;37312,28;2984,98;932,8069;01/05/2014
2690;4;4;256;1694;1;22/04/2014;01/05/2014;7623,00;609,84;190,5750;01/05/2014
2691;4;4;259;1624;2;22/04/2014;01/05/2014;28297,50;2263,80;707,4375;01/05/2014
2692;4;4;260;1548;2;22/04/2014;01/05/2014;59,94;4,80;1,4986;01/05/2014
2693;4;4;258;1598;4;22/04/2014;01/05/2014;358,16;28,65;8,9539;01/05/2014
2694;4;4;254;1658;5;22/04/2014;01/05/2014;43878,45;3510,28;1096,9613;01/05/2014
2695;4;4;257;1536;4;22/04/2014;01/05/2014;1637,94;131,04;40,9484;01/05/2014
2696;4;4;261;1568;2;22/04/2014;01/05/2014;29989,58;2399,17;749,7394;01/05/2014
